movie_id,language,abbrevation
10173,English,en
55687,English,en
168535,English,en
8845,English,en
46681,English,en
46681,Español,es
578,English,en
579,English,en
17692,English,en
17795,English,en
75,English,en
75,Français,fr
13891,English,en
9390,English,en
9390,Polski,pl
378,English,en
10896,English,en
2322,English,en
2322,普通话,zh
2322,Pусский,ru
41240,English,en
26949,English,en
26949,Italiano,it
9819,English,en
9819,Español,es
49799,English,en
31908,English,en
46027,English,en
3179,Český,cs
3179,English,en
1802,Français,fr
1802,Deutsch,de
4232,English,en
9361,English,en
9361,Français,fr
2928,English,en
2928,Português,pt
30285,English,en
10549,English,en
58102,English,en
58102,Gaeilge,ga
18451,English,en
27265,English,en
49935,Français,fr
8818,English,en
8818,Español,es
36758,Italiano,it
36758,English,en
36040,English,en
74239,English,en
9415,English,en
303693,English,en
303693,Deutsch,de
12145,English,en
42424,English,en
34314,English,en
2892,English,en
9404,English,en
9404,Pусский,ru
9404,Український,uk
9404,普通话,zh
9404,广州话 / 廣州話,cn
9622,English,en
8860,English,en
66597,English,en
14832,English,en
9619,English,en
40506,English,en
31000,English,en
31000,Español,es
4104,English,en
4104,Português,pt
26306,English,en
43775,Español,es
14908,English,en
784,Český,cs
784,Pусский,ru
784,Slovenčina,sk
12489,English,en
16448,English,en
55936,Pусский,ru
17894,English,en
28059,English,en
58911,English,en
17949,English,en
1968,English,en
61563,English,en
66,English,en
66,Español,es
20735,English,en
20735,Français,fr
11419,English,en
25796,English,en
25796,Français,fr
638,English,en
25624,English,en
9366,日本語,ja
9366,English,en
9366,Italiano,it
60083,Français,fr
21915,English,en
90928,English,en
18420,English,en
18420,Español,es
19952,English,en
9446,English,en
28005,English,en
9403,English,en
27322,English,en
10003,English,en
10003,Pусский,ru
9311,English,en
9311,,iu
11844,English,en
884,English,en
884,svenska,sv
49806,English,en
1624,English,en
88423,English,en
16052,Español,es
16052,English,en
4477,English,en
24662,English,en
24662,Deutsch,de
18423,English,en
76996,English,en
6499,English,en
50512,English,en
9405,English,en
12723,English,en
9360,English,en
9434,English,en
118991,English,en
21626,English,en
13982,Español,es
13982,English,en
93946,English,en
31465,English,en
12793,English,en
102878,English,en
105763,Pусский,ru
105763,Français,fr
105763,ქართული,ka
9611,English,en
9611,Français,fr
9611,Magyar,hu
47694,普通话,zh
10357,Deutsch,de
10357,Español,es
10357,English,en
9977,English,en
816,English,en
2163,English,en
124680,English,en
124680,日本語,ja
124680,,mi
124680,,sh
16399,English,en
124843,English,en
31017,English,en
24645,English,en
49478,English,en
49478,普通话,zh
12499,English,en
18,English,en
18,svenska,sv
18,Deutsch,de
68545,English,en
1811,English,en
109614,English,en
60082,English,en
105045,Deutsch,de
53023,Français,fr
64802,English,en
64802,Pусский,ru
11239,日本語,ja
50850,English,en
15321,English,en
15321,Cymraeg,cy
2058,English,en
9450,English,en
330,English,en
38523,Français,fr
16375,English,en
16375,Français,fr
16375,Italiano,it
16375,日本語,ja
33660,English,en
59232,English,en
45671,English,en
17770,English,en
17770,Français,fr
15170,English,en
1701,English,en
26422,广州话 / 廣州話,cn
26422,English,en
26422,Français,fr
26422,Italiano,it
26422,日本語,ja
26422,普通话,zh
124642,Français,fr
1639,English,en
1639,Português,pt
106129,English,en
107743,English,en
415,English,en
47686,English,en
65889,English,en
11103,English,en
11970,English,en
11970,Español,es
11970,ελληνικά,el
34941,English,en
407992,English,en
8874,English,en
8874,Français,fr
8874,Italiano,it
17991,日本語,ja
11956,Français,fr
266,English,en
266,Français,fr
266,Deutsch,de
266,Italiano,it
754,English,en
754,Latin,la
37567,English,en
43771,فارسی,fa
124834,Français,fr
249358,English,en
111367,Français,fr
607,English,en
607,Español,es
18080,English,en
38225,English,en
17834,English,en
686,English,en
65046,English,en
4421,English,en
9387,English,en
10603,English,en
10603,Español,es
2142,English,en
8413,English,en
8413,Latin,la
10336,English,en
20737,English,en
9413,English,en
9413,Français,fr
14585,English,en
18519,Český,cs
18519,English,en
49462,English,en
8834,English,en
9458,English,en
8854,English,en
38295,English,en
22073,English,en
37244,English,en
4961,English,en
4961,Italiano,it
9416,English,en
26180,English,en
17832,English,en
9772,English,en
9772,Pусский,ru
6072,English,en
6072,Español,es
1669,English,en
1669,Pусский,ru
468,English,en
32519,English,en
108401,English,en
108401,Español,es
10806,English,en
9433,English,en
9433,Français,fr
9433,Pусский,ru
6623,English,en
6623,Pусский,ru
6623,Srpski,sr
6623,Bosanski,bs
6623,Hrvatski,hr
2118,English,en
978,English,en
9437,English,en
9437,普通话,zh
29461,Italiano,it
29461,English,en
56651,English,en
10351,English,en
66588,English,en
2649,广州话 / 廣州話,cn
2649,Deutsch,de
2649,English,en
14289,English,en
10155,English,en
75250,English,en
20457,English,en
18355,Français,fr
33657,English,en
55306,English,en
68924,English,en
36434,English,en
2255,English,en
28353,English,en
9427,English,en
172545,English,en
17589,English,en
3597,English,en
1813,English,en
1813,Français,fr
1813,Deutsch,de
1813,Italiano,it
1813,普通话,zh
1813,Español,es
36797,English,en
12628,English,en
12628,Français,fr
12628,Pусский,ru
33344,English,en
25099,English,en
45019,Français,fr
45019,English,en
63437,English,en
62422,English,en
782,English,en
782,Esperanto,eo
29911,English,en
9827,English,en
1959,English,en
251481,English,en
8067,English,en
125052,English,en
45153,English,en
10871,English,en
14398,English,en
10890,English,en
10890,Pусский,ru
10890,Polski,pl
99002,Français,fr
1281,English,en
32332,English,en
9770,English,en
12616,English,en
34838,English,en
34838,Français,fr
34838,Deutsch,de
34838,Español,es
14905,Bosanski,bs
14905,Srpski,sr
14905,English,en
14583,Español,es
14583,English,en
11975,English,en
4995,English,en
9281,Deutsch,de
9281,English,en
45928,English,en
563,English,en
61337,English,en
19931,广州话 / 廣州話,cn
19931,English,en
19931,Français,fr
19931,普通话,zh
31535,English,en
10215,English,en
9823,English,en
37165,English,en
45609,English,en
45609,Italiano,it
38904,English,en
9407,English,en
9407,普通话,zh
4824,English,en
4824,Pусский,ru
9444,English,en
9444,Pусский,ru
9444,Français,fr
9414,English,en
8078,English,en
29938,English,en
11831,English,en
11831,Español,es
2895,English,en
39177,Français,fr
19601,English,en
124606,English,en
42832,Français,fr
22797,Gaeilge,ga
22797,English,en
2639,English,en
9574,English,en
10371,English,en
489,English,en
167738,English,en
9714,Polski,pl
9714,English,en
8197,English,en
6283,English,en
49728,English,en
4233,English,en
191874,English,en
10217,English,en
10217,Español,es
438108,English,en
597,English,en
597,Français,fr
597,Deutsch,de
597,svenska,sv
597,Italiano,it
597,Pусский,ru
714,Deutsch,de
714,English,en
714,Dansk,da
714,普通话,zh
714,广州话 / 廣州話,cn
52537,English,en
12799,Français,fr
62394,English,en
9922,English,en
9922,Français,fr
547,English,en
25994,English,en
184,English,en
9746,English,en
9746,普通话,zh
9746,,bo
9438,English,en
115,English,en
115,עִבְרִית,he
115,Español,es
115,Deutsch,de
26941,English,en
26941,Français,fr
27103,Français,fr
9410,English,en
32302,English,en
32302,Français,fr
32302,Deutsch,de
216794,English,en
88863,English,en
41417,English,en
12538,English,en
12538,Português,pt
586,shqip,sq
586,English,en
2666,English,en
46338,English,en
54007,English,en
11258,English,en
9490,English,en
9490,Türkçe,tr
9411,English,en
25719,English,en
9033,English,en
9033,Deutsch,de
11220,普通话,zh
11220,广州话 / 廣州話,cn
21253,English,en
21253,Português,pt
6116,English,en
9457,한국어/조선말,ko
9457,English,en
43911,English,en
39424,English,en
44361,Pусский,ru
11702,广州话 / 廣州話,cn
11702,Český,cs
11702,English,en
2923,Français,fr
2923,English,en
2923,Italiano,it
12238,English,en
11568,Pусский,ru
11568,English,en
41577,English,en
41577,日本語,ja
66894,English,en
11003,English,en
10153,English,en
49645,English,en
47112,English,en
47112,,gd
47112,Español,es
30949,English,en
30949,Deutsch,de
30949,Pусский,ru
2898,English,en
9558,English,en
9558,Español,es
320011,English,en
26269,English,en
11808,English,en
6970,English,en
47452,English,en
18205,Español,es
36943,English,en
21736,English,en
17941,English,en
10668,English,en
9313,English,en
42807,English,en
617,English,en
36568,English,en
36568,Español,es
37272,English,en
5910,日本語,ja
9440,English,en
53092,English,en
32911,English,en
44308,English,en
44308,Français,fr
124821,English,en
32456,English,en
93350,English,en
32144,English,en
17127,English,en
40688,English,en
17133,English,en
19848,English,en
17644,English,en
1774,English,en
30265,English,en
30265,普通话,zh
2157,English,en
70581,日本語,ja
70581,English,en
8838,English,en
29193,English,en
795,English,en
795,Polski,pl
16980,English,en
27472,Español,es
27472,English,en
47881,English,en
9469,English,en
12488,English,en
98499,English,en
81367,English,en
81367,Français,fr
267,Español,es
16148,English,en
21252,English,en
73135,English,en
9449,English,en
6264,English,en
90414,English,en
188870,English,en
215373,English,en
78149,English,en
78149,Pусский,ru
15513,English,en
31220,English,en
13907,English,en
29825,English,en
29825,Italiano,it
10622,普通话,zh
10622,广州话 / 廣州話,cn
10622,English,en
30020,فارسی,fa
17139,Nederlands,nl
17139,English,en
17139,Français,fr
17139,Deutsch,de
34582,Bokmål,nb
10216,English,en
9771,English,en
9771,Italiano,it
24560,English,en
76330,English,en
76330,Français,fr
76330,Italiano,it
9448,English,en
38618,English,en
18316,English,en
78373,English,en
77514,Український,uk
49474,English,en
4415,English,en
4415,Français,fr
4415,Español,es
39467,English,en
55561,English,en
8656,English,en
58680,English,en
35161,English,en
35796,English,en
18937,English,en
929,English,en
929,Français,fr
929,日本語,ja
929,Pусский,ru
929,Español,es
9452,English,en
1878,English,en
9844,English,en
40505,English,en
14342,English,en
9715,English,en
26610,Norsk,no
26610,svenska,sv
20064,English,en
40961,English,en
1965,العربية,ar
1965,English,en
312,Deutsch,de
6068,English,en
6068,Deutsch,de
6068,ภาษาไทย,th
15037,English,en
50043,English,en
37636,English,en
17044,English,en
60951,English,en
21334,فارسی,fa
32284,English,en
51955,English,en
37410,English,en
47481,Français,fr
53765,English,en
10674,English,en
10674,普通话,zh
136134,English,en
846,English,en
12655,English,en
3050,English,en
1389,English,en
11020,English,en
11020,Français,fr
20862,English,en
108548,Français,fr
108548,Português,pt
9464,English,en
95,English,en
95,Pусский,ru
944,English,en
944,广州话 / 廣州話,cn
944,普通话,zh
35680,English,en
11551,English,en
11551,Français,fr
11551,Magyar,hu
11551,Español,es
473,English,en
102304,English,en
544,English,en
10513,English,en
28966,English,en
65203,English,en
143,English,en
143,Français,fr
143,Deutsch,de
143,Latin,la
42861,English,en
42861,Français,fr
33680,English,en
56164,English,en
12311,English,en
12311,Magyar,hu
12311,,ty
43277,English,en
43278,English,en
34106,English,en
34106,Pусский,ru
43266,English,en
43266,Cymraeg,cy
27367,English,en
27367,Deutsch,de
17661,English,en
28580,English,en
887,English,en
33667,English,en
23383,English,en
25430,English,en
27191,English,en
27191,Deutsch,de
11426,English,en
654,English,en
15919,English,en
1725,English,en
5769,English,en
874,English,en
874,Français,fr
874,Latin,la
874,Español,es
10633,English,en
17917,English,en
3116,English,en
3116,Italiano,it
1051,English,en
1051,Français,fr
1366,English,en
12102,English,en
16619,English,en
9443,English,en
9443,Français,fr
11050,English,en
606,English,en
606,Kiswahili,sw
746,Český,cs
746,English,en
746,日本語,ja
746,普通话,zh
746,Pусский,ru
380,Italiano,it
380,English,en
403,English,en
403,Magyar,hu
403,Polski,pl
11485,,yi
11485,English,en
466,English,en
13820,English,en
15389,English,en
13597,English,en
2108,English,en
10014,English,en
10072,English,en
10131,English,en
10160,English,en
11284,English,en
4488,English,en
9725,English,en
9728,English,en
9730,English,en
9730,Español,es
9731,English,en
10225,English,en
10281,English,en
10283,English,en
948,English,en
11281,English,en
10676,English,en
11357,English,en
11361,English,en
36599,English,en
39929,English,en
41828,English,en
41769,English,en
10585,English,en
11186,English,en
11186,Türkçe,tr
11187,Český,cs
11187,English,en
609,English,en
11133,English,en
10306,English,en
9552,Deutsch,de
9552,Français,fr
9552,Latin,la
9552,العربية,ar
9552,ελληνικά,el
9552,English,en
11586,English,en
11586,Français,fr
11586,Español,es
11587,English,en
11587,Italiano,it
941,English,en
942,English,en
942,Afrikaans,af
943,English,en
927,English,en
927,Español,es
928,English,en
9340,English,en
9340,Italiano,it
9340,Español,es
9340,广州话 / 廣州話,cn
9342,English,en
38509,English,en
60033,English,en
12101,English,en
19,No Language,xx
165,English,en
196,English,en
551,English,en
16084,English,en
17984,English,en
22328,English,en
32611,English,en
3170,English,en
346,日本語,ja
859,English,en
841,English,en
841,Italiano,it
11051,English,en
242,English,en
242,Italiano,it
242,Deutsch,de
242,Latin,la
1411,English,en
9769,English,en
9424,English,en
9835,Italiano,it
9835,English,en
857,Český,cs
857,Deutsch,de
857,English,en
857,Français,fr
17539,English,en
44322,普通话,zh
22777,English,en
20173,English,en
10957,English,en
9570,English,en
16249,English,en
13962,English,en
14612,English,en
19378,English,en
65157,English,en
29228,English,en
19379,English,en
11164,English,en
11164,Íslenska,is
18887,English,en
18887,,gd
24736,English,en
10122,English,en
24816,Italiano,it
24816,English,en
9994,English,en
25445,English,en
12129,Español,es
12129,English,en
14140,Français,fr
14140,English,en
10439,English,en
11158,English,en
9354,English,en
28736,English,en
34774,English,en
37969,English,en
9631,English,en
9820,English,en
9820,Português,pt
14013,English,en
36606,English,en
96196,English,en
98505,Français,fr
1779,English,en
10849,English,en
678,English,en
907,English,en
907,Pусский,ru
5961,English,en
5961,Deutsch,de
5961,svenska,sv
5961,,yi
47908,English,en
