movie_id,cast_id,actor
1630,1,"Woody Harrelson"
11816,2,"Henry Fonda"
11843,8,"Christopher Plummer"
2756,10,"Ed Harris"
1103,13,"Ernest Borgnine"
1103,14,"Donald Pleasence"
1103,16,"Harry Dean Stanton"
11298,16,"John Carradine"
11298,34,"Dick Miller"
4480,4,"Gérard Depardieu"
10765,6,"Harry Dean Stanton"
762,18,"John Cleese"
99479,2,"Martin Sheen"
55049,2,"Marcello Mastroianni"
4483,12,"Gérard Depardieu"
26167,6,"Raymond Burr"
218713,11,"Irving Bacon"
36555,20,"Christopher McDonald"
10608,4,"David Strathairn"
10608,8,"Susan Sarandon"
10608,49,"John Cusack"
7452,7,"Michael Gambon"
7452,8,"Helen Mirren"
26561,6,"Alfred Molina"
26561,8,"Jim Broadbent"
975,18,"Kirk Douglas"
18129,3,"John Cusack"
18129,12,"Stephen Tobolowsky"
54405,1,"Ned Beatty"
409,3,"Willem Dafoe"
41768,8,"David Strathairn"
2469,5,"Antonio Banderas"
10174,17,"Antonio Banderas"
510,17,"Danny DeVito"
510,20,"Brad Dourif"
510,21,"Christopher Lloyd"
1891,15,"James Earl Jones"
2493,5,"Wallace Shawn"
85,13,"Alfred Molina"
85,80,"Frank Welker"
68,8,"Robert De Niro"
68,16,"Jim Broadbent"
679,21,"Sigourney Weaver"
679,66,"James Remar"
679,24,"Lance Henriksen"
429,7,"Clint Eastwood"
389,29,"Henry Fonda"
947,20,"Anthony Quinn"
185,4,"Malcolm McDowell"
595,11,"Robert Duvall"
595,19,"Paul Fix"
28,29,"Martin Sheen"
28,31,"Robert Duvall"
28,32,"Laurence Fishburne"
28,38,"Dennis Hopper"
335,9,"Henry Fonda"
335,12,"Charles Bronson"
335,17,"Keenan Wynn"
1892,14,"James Earl Jones"
1092,10,"Orson Welles"
769,16,"Robert De Niro"
769,17,"Ray Liotta"
769,32,"Samuel L. Jackson"
348,4,"Sigourney Weaver"
348,6,"Harry Dean Stanton"
348,7,"John Hurt"
525,4,"Dan Aykroyd"
240,9,"Robert Duvall"
240,11,"Robert De Niro"
240,44,"Harry Dean Stanton"
240,48,"James Caan"
3109,10,"John Wayne"
3109,12,"Ward Bond"
311,3,"Robert De Niro"
311,4,"James Woods"
1578,1,"Robert De Niro"
1578,15,"John Turturro"
703,29,"Christopher Walken"
703,41,"Sigourney Weaver"
703,37,"Jeff Goldblum"
9549,4,"Dennis Quaid"
9549,3,"Ed Harris"
9549,25,"Lance Henriksen"
9549,31,"Jeff Goldblum"
9277,1,"Paul Newman"
9277,4,"Charles Durning"
490,10,"Max von Sydow"
11235,1,"Burt Lancaster"
218,9,"Lance Henriksen"
218,25,"Dick Miller"
9665,4,"Morgan Freeman"
9665,62,"Richard Riehle"
696,21,"Meryl Streep"
696,25,"Wallace Shawn"
379,8,"John Turturro"
379,16,"Steve Buscemi"
207,3,"Robin Williams"
37247,2,"Dustin Hoffman"
1480,2,"Charlton Heston"
1480,10,"Orson Welles"
1480,30,"Keenan Wynn"
422,1,"Marcello Mastroianni"
828,23,"Bess Flowers"
3090,9,"Humphrey Bogart"
3063,31,"Joseph Crehan"
13667,1,"John Cusack"
235,13,"John Cusack"
5925,4,"Charles Bronson"
5925,10,"Donald Pleasence"
11778,11,"Robert De Niro"
11778,12,"Christopher Walken"
11778,14,"Meryl Streep"
137,11,"Bill Murray"
137,14,"Stephen Tobolowsky"
137,38,"Michael Shannon"
33,4,"Clint Eastwood"
33,6,"Gene Hackman"
33,25,"Morgan Freeman"
982,30,"Bess Flowers"
8428,2,"Christian Slater"
212,7,"Cary Grant"
212,25,"Charles Lane"
105,15,"Christopher Lloyd"
105,26,"Billy Zane"
1633,1,"Kathy Bates"
8009,4,"Sean Connery"
903,13,"Paul Newman"
903,14,"George Kennedy"
903,18,"Harry Dean Stanton"
903,19,"Dennis Hopper"
11673,10,"Gérard Depardieu"
3034,20,"Cloris Leachman"
3034,35,"Gene Hackman"
914,49,"Gino Corrado"
910,16,"Humphrey Bogart"
2640,5,"Christian Slater"
16633,8,"Christopher Plummer"
16633,25,"William H. Macy"
665,20,"Charlton Heston"
89,9,"Sean Connery"
783,7,"Ben Kingsley"
783,14,"Martin Sheen"
10644,9,"Stellan Skarsgård"
14370,1,"Val Kilmer"
625,18,"John Malkovich"
2323,5,"Ray Liotta"
2323,2,"James Earl Jones"
2323,6,"Burt Lancaster"
983,17,"Sean Connery"
983,18,"Michael Caine"
983,19,"Christopher Plummer"
642,17,"Paul Newman"
642,24,"Cloris Leachman"
655,16,"Harry Dean Stanton"
655,18,"Dean Stockwell"
10341,2,"William Hurt"
10341,17,"Sam Neill"
10341,4,"Max von Sydow"
31388,12,"Clint Howard"
66034,3,"Jeff Goldblum"
66034,7,"Burt Reynolds"
8077,1,"Sigourney Weaver"
8077,9,"Lance Henriksen"
41671,13,"Dick Miller"
33519,12,"Lin Shaye"
11449,3,"Rod Steiger"
25944,4,"Udo Kier"
49126,2,"Anthony Hopkins"
32076,2,"Martin Sheen"
32146,19,"Brad Dourif"
30346,15,"Boris Karloff"
6114,4,"Anthony Hopkins"
6114,5,"Keanu Reeves"
229,6,"Boris Karloff"
229,30,"John Carradine"
229,31,"Bess Flowers"
229,49,"John George"
13549,4,"Bette Davis"
1598,1,"Robert De Niro"
1598,2,"Nick Nolte"
1598,6,"Robert Mitchum"
11349,2,"Robert Mitchum"
6217,13,"Malcolm McDowell"
6217,14,"John Heard"
377,12,"Lin Shaye"
28198,9,"Christopher Plummer"
28198,10,"Donald Pleasence"
31640,5,"Michael Caine"
8744,14,"M. Emmet Walsh"
25189,3,"Jeff Bridges"
145,9,"Stellan Skarsgård"
145,15,"Udo Kier"
2212,5,"Nick Nolte"
2212,8,"Brad Dourif"
2212,12,"John C. Reilly"
199,19,"Patrick Stewart"
12498,3,"Robert Duvall"
85589,2,"Stellan Skarsgård"
20539,5,"Bruce Davison"
1573,1,"Bruce Willis"
1573,23,"John Leguizamo"
174,13,"Christopher Plummer"
174,37,"Christian Slater"
157,13,"Christopher Lloyd"
364,5,"Danny DeVito"
364,7,"Christopher Walken"
11967,15,"Dermot Mulroney"
9086,13,"Christian Slater"
9037,16,"Christopher McDonald"
10173,3,"Keith David"
10173,20,"Danny Trejo"
17692,1,"Dennis Quaid"
17795,4,"Dan Aykroyd"
17795,5,"John Heard"
75,10,"Danny DeVito"
75,14,"Rod Steiger"
13891,11,"Burt Reynolds"
378,12,"Nicolas Cage"
378,15,"John Goodman"
378,48,"M. Emmet Walsh"
10896,2,"Danny DeVito"
2322,3,"Dan Aykroyd"
2322,4,"David Strathairn"
2322,8,"Ben Kingsley"
2322,9,"James Earl Jones"
2322,30,"Stephen Tobolowsky"
9819,2,"Meryl Streep"
9819,4,"Robert De Niro"
31908,1,"Alec Baldwin"
31908,2,"James Woods"
31908,4,"Whoopi Goldberg"
31908,6,"William H. Macy"
46027,13,"Paul Guilfoyle"
3179,12,"Bruce Willis"
3179,53,"Cloris Leachman"
1802,2,"Isabelle Huppert"
4232,32,"Liev Schreiber"
2928,3,"William Hurt"
10549,21,"Robin Williams"
10549,4,"Gérard Depardieu"
10549,8,"Charlton Heston"
58102,2,"Helen Mirren"
49935,2,"Catherine Deneuve"
8818,2,"Antonio Banderas"
36758,2,"John Malkovich"
36758,7,"Shelley Winters"
74239,12,"Kris Kristofferson"
12145,13,"John Cleese"
34314,3,"Ray Liotta"
9404,1,"Jackie Chan"
40506,3,"Burt Reynolds"
31000,1,"Samuel L. Jackson"
31000,4,"Nicolas Cage"
31000,6,"Brad Dourif"
4104,5,"Julianne Moore"
4104,6,"Oliver Platt"
4104,12,"William H. Macy"
14908,4,"Tom Arnold"
14908,1,"Dean Stockwell"
14908,7,"Ernest Borgnine"
17949,1,"John Leguizamo"
61563,8,"Christopher Walken"
61563,15,"Tom Arnold"
66,5,"Clint Eastwood"
66,6,"Gene Hackman"
66,7,"Ed Harris"
66,32,"Richard Jenkins"
11419,3,"Randy Quaid"
11419,17,"Wallace Shawn"
25624,7,"Ving Rhames"
9366,3,"Michael Madsen"
50091,14,"Stephen Tobolowsky"
18420,2,"Harvey Keitel"
9403,16,"Paul Giamatti"
10003,13,"Val Kilmer"
9311,20,"Jim Broadbent"
9311,21,"Tom Wilkinson"
9311,18,"Vanessa Redgrave"
49806,2,"Stanley Tucci"
49806,5,"Liev Schreiber"
50512,2,"Sean Bean"
50512,3,"Alfred Molina"
9360,23,"Danny Trejo"
9360,24,"Frank Welker"
9434,7,"John Cusack"
9434,9,"Dan Aykroyd"
9434,15,"Alan Arkin"
102878,1008,"John Leguizamo"
10357,16,"Keith David"
9977,13,"Sam Neill"
816,39,"Clint Howard"
816,47,"Tom Arnold"
816,49,"Christian Slater"
816,50,"Christian Slater"
31017,4,"Rod Steiger"
31017,6,"Martin Sheen"
31017,8,"Kevin Pollak"
12499,1,"Robin Williams"
18,5,"Bruce Willis"
109614,1,"Helen Mirren"
50850,4,"Roddy McDowall"
330,1,"Jeff Goldblum"
330,2,"Julianne Moore"
330,22,"Peter Stormare"
33660,2,"Rod Steiger"
59232,2,"Kathy Bates"
59232,3,"Martin Sheen"
45671,6,"Jim Broadbent"
17770,7,"Rip Torn"
1701,1,"Nicolas Cage"
1701,7,"John Cusack"
1701,8,"John Malkovich"
1701,9,"Ving Rhames"
1701,11,"Steve Buscemi"
1701,16,"Danny Trejo"
1639,3,"Willem Dafoe"
11103,3,"Harvey Keitel"
11103,5,"Billy Zane"
11970,22,"Danny DeVito"
11970,23,"James Woods"
11970,27,"Rip Torn"
11970,35,"Charlton Heston"
11970,63,"Jim Cummings"
11970,64,"Keith David"
34941,2,"Keanu Reeves"
8874,13,"Dermot Mulroney"
8874,18,"M. Emmet Walsh"
8874,33,"Paul Giamatti"
754,2,"Nicolas Cage"
249358,3,"Michael Gambon"
607,29,"Rip Torn"
607,96,"Sylvester Stallone"
607,97,"Danny DeVito"
38225,8,"Danny Glover"
686,8,"James Woods"
686,9,"John Hurt"
9387,2,"James Earl Jones"
9387,3,"Max von Sydow"
10603,8,"John Cleese"
2142,15,"Sylvester Stallone"
2142,16,"Harvey Keitel"
2142,17,"Ray Liotta"
2142,18,"Robert De Niro"
8413,8,"Laurence Fishburne"
8413,9,"Sam Neill"
10336,13,"Martin Sheen"
10336,15,"John Leguizamo"
10336,22,"Frank Welker"
9413,3,"Kevin Bacon"
8834,11,"Patrick Stewart"
9458,3,"Brian Cox"
9458,17,"Richard Riehle"
38295,5,"Harry Dean Stanton"
22073,1,"Laurence Fishburne"
37244,4,"Christopher McDonald"
26180,5,"Christopher Walken"
9772,5,"William H. Macy"
9772,22,"Paul Guilfoyle"
9772,24,"Dean Stockwell"
6072,1,"Samuel L. Jackson"
6072,2,"John Heard"
6072,33,"Richard Riehle"
1669,2,"Alec Baldwin"
1669,1,"Sean Connery"
1669,7,"Sam Neill"
1669,8,"James Earl Jones"
1669,9,"Joss Ackland"
1669,11,"Stellan Skarsgård"
468,4,"Keanu Reeves"
468,24,"Udo Kier"
10806,32,"Whoopi Goldberg"
9433,9,"Alec Baldwin"
9433,10,"Anthony Hopkins"
2118,16,"Danny DeVito"
2118,22,"David Strathairn"
2118,28,"Paul Guilfoyle"
9437,8,"Morgan Freeman"
9437,15,"Brian Cox"
56651,5,"James Woods"
14289,5,"Kris Kristofferson"
14289,8,"Harry Dean Stanton"
10155,12,"Nick Nolte"
18355,2,"Donald Sutherland"
18355,3,"Ben Kingsley"
33657,7,"Christopher McDonald"
68924,6,"Sigourney Weaver"
9427,5,"Tom Wilkinson"
172545,5,"Bill Nighy"
1813,1,"Keanu Reeves"
12628,16,"Peter Stormare"
63437,1,"Kevin Bacon"
782,11,"Alan Arkin"
782,16,"Ernest Borgnine"
29911,8,"Harvey Keitel"
29911,15,"Bill Nighy"
9827,14,"Liev Schreiber"
1959,7,"Kathy Bates"
1959,8,"Joss Ackland"
8067,8,"Stanley Tucci"
45153,3,"Samuel L. Jackson"
10871,11,"Dennis Quaid"
10871,12,"Danny Glover"
14398,4,"Dennis Quaid"
14398,5,"James Earl Jones"
10890,1,"Bill Murray"
1281,25,"Burt Reynolds"
32332,5,"Malcolm McDowell"
32332,7,"Robert Downey Jr."
9770,2,"Dustin Hoffman"
12616,5,"Robert Downey Jr."
14905,21,"Woody Harrelson"
11975,13,"Danny DeVito"
11975,19,"Dean Stockwell"
11975,14,"Danny Glover"
4995,9,"Burt Reynolds"
4995,10,"John C. Reilly"
4995,11,"Julianne Moore"
4995,15,"William H. Macy"
4995,25,"Alfred Molina"
9281,14,"Danny Glover"
45928,6,"Rod Steiger"
563,27,"Michael Ironside"
61337,4,"Helen Mirren"
61337,7,"Wallace Shawn"
31535,6,"M. Emmet Walsh"
9823,9,"James Remar"
37165,23,"Ed Harris"
37165,30,"Paul Giamatti"
45609,9,"Michael Gambon"
38904,1,"Vanessa Redgrave"
4824,11,"Bruce Willis"
4824,15,"J.K. Simmons"
9444,1,"John Cusack"
9444,4,"Christopher Lloyd"
9444,139,"J.K. Simmons"
9414,1,"Bill Murray"
9414,4,"Alfred Molina"
8078,1,"Sigourney Weaver"
8078,9,"Brad Dourif"
8078,7,"Ron Perlman"
11831,13,"Morgan Freeman"
11831,11,"Anthony Hopkins"
11831,18,"Stellan Skarsgård"
11831,25,"Paul Guilfoyle"
2895,3,"Robert Duvall"
2639,22,"Robin Williams"
2639,27,"Stanley Tucci"
2639,30,"Paul Giamatti"
9574,1,"Robin Williams"
9574,3,"Christopher McDonald"
489,4,"Robin Williams"
489,7,"Stellan Skarsgård"
8197,2,"John Cusack"
6283,13,"Christopher Walken"
4233,26,"Liev Schreiber"
597,23,"Billy Zane"
597,24,"Kathy Bates"
547,3,"Sam Neill"
184,3,"Samuel L. Jackson"
184,10,"Robert Forster"
184,22,"Robert De Niro"
9438,14,"Stephen Tobolowsky"
9438,52,"Malcolm McDowell"
115,12,"Jeff Bridges"
115,13,"John Goodman"
115,14,"Julianne Moore"
115,15,"Steve Buscemi"
115,26,"John Turturro"
115,21,"Peter Stormare"
26941,1,"Nick Nolte"
9410,11,"Robert De Niro"
12538,4,"Rip Torn"
12538,20,"Brad Dourif"
586,5,"Dustin Hoffman"
586,6,"Robert De Niro"
586,15,"Woody Harrelson"
586,12,"William H. Macy"
2666,13,"William Hurt"
11258,11,"Morgan Freeman"
11258,12,"Christian Slater"
11258,13,"Randy Quaid"
9411,2,"John Goodman"
9411,3,"Donald Sutherland"
9033,1,"Christopher Walken"
9033,5,"Eric Roberts"
21253,1,"Alan Arkin"
43911,2,"Martin Sheen"
11702,14,"Danny Trejo"
11568,16,"Dan Aykroyd"
11568,11,"John Goodman"
11003,25,"Steve Buscemi"
10153,11,"Dustin Hoffman"
10153,13,"Samuel L. Jackson"
10153,15,"Liev Schreiber"
47112,46,"Alfred Molina"
30949,1,"Woody Harrelson"
9558,1,"Christopher Walken"
9558,3,"Laurence Fishburne"
9558,10,"Steve Buscemi"
26269,4,"Paul Newman"
26269,5,"Susan Sarandon"
26269,6,"Gene Hackman"
26269,11,"Liev Schreiber"
26269,14,"M. Emmet Walsh"
11808,10,"Robert Downey Jr."
47452,1002,"John Hurt"
21736,5,"Liam Neeson"
10668,1,"Christopher Walken"
9313,4,"Gérard Depardieu"
9313,18,"John Malkovich"
617,10,"Kevin Bacon"
617,14,"Bill Murray"
36568,5,"Bruce Davison"
9440,13,"Kathy Bates"
9440,23,"Paul Guilfoyle"
32456,1,"Robert Downey Jr."
32144,5,"William Hurt"
40688,5,"Dennis Hopper"
2157,20,"William Hurt"
8838,11,"Bruce Willis"
8838,12,"Alec Baldwin"
8838,20,"Peter Stormare"
8838,25,"Richard Riehle"
795,14,"Nicolas Cage"
27472,5,"Richard Riehle"
47881,60,"Joss Ackland"
9469,16,"John Turturro"
9469,17,"Ned Beatty"
12488,3,"Robert Downey Jr."
12488,9,"Robert Duvall"
9449,1,"John Goodman"
9449,2,"Jim Broadbent"
6264,10,"Udo Kier"
6264,12,"Ron Perlman"
215373,23,"J.K. Simmons"
78149,14,"Jackie Chan"
78149,16,"Sylvester Stallone"
78149,18,"Whoopi Goldberg"
29825,6,"Christopher Lloyd"
29825,10,"Steve Buscemi"
10622,11,"Jackie Chan"
10216,1,"Michael Madsen"
18316,13,"Stephen Tobolowsky"
4415,6,"Liam Neeson"
8656,1,"Robert Duvall"
8656,4,"Vanessa Redgrave"
8656,5,"Morgan Freeman"
35796,3,"Christopher McDonald"
18937,12,"Frank Welker"
9452,24,"Oliver Platt"
1878,30,"Harry Dean Stanton"
1878,119,"Richard Riehle"
26610,1,"Stellan Skarsgård"
6068,22,"Danny Trejo"
10674,31,"Frank Welker"
10674,62,"Jackie Chan"
3050,14,"Oliver Platt"
3050,25,"Paul Giamatti"
1389,18,"Ving Rhames"
1389,4,"Samuel L. Jackson"
108548,2,"Marcello Mastroianni"
9464,15,"Kevin Pollak"
95,7,"Bruce Willis"
95,12,"Steve Buscemi"
95,16,"Peter Stormare"
95,35,"Keith David"
95,45,"Charlton Heston"
95,121,"Udo Kier"
944,20,"Danny Glover"
11551,21,"Ernest Borgnine"
11551,22,"Bruce Dern"
11551,23,"George Kennedy"
11551,67,"Dick Miller"
544,10,"Lin Shaye"
544,13,"Keith David"
544,46,"Richard Jenkins"
33680,3,"Joan Crawford"
33680,5,"Lionel Barrymore"
43277,8,"Reginald Owen"
43278,11,"Henry O'Neill"
34106,3,"Lionel Barrymore"
34106,1,"James Stewart"
34106,28,"Charles Lane"
34106,29,"Irving Bacon"
34106,30,"Ward Bond"
34106,121,"James Flavin"
43266,6,"Roddy McDowall"
27367,6,"Reginald Owen"
28580,1,"Ray Milland"
28580,14,"Frank Faylen"
33667,11,"Dean Stockwell"
23383,13,"Peter Cushing"
23383,24,"Christopher Lee"
27191,1,"Charlton Heston"
27191,6,"James Stewart"
11426,1,"Burt Lancaster"
11426,6,"Ernest Borgnine"
654,14,"Rod Steiger"
15919,1,"Ernest Borgnine"
874,18,"Orson Welles"
874,21,"John Hurt"
874,27,"Vanessa Redgrave"
10633,2,"Rod Steiger"
3116,10,"Dustin Hoffman"
3116,56,"M. Emmet Walsh"
1051,21,"Gene Hackman"
1366,16,"Sylvester Stallone"
12102,1,"Dustin Hoffman"
12102,2,"Meryl Streep"
16619,17,"Donald Sutherland"
16619,21,"M. Emmet Walsh"
11050,4,"Danny DeVito"
606,22,"Meryl Streep"
380,4,"Dustin Hoffman"
403,4,"Morgan Freeman"
403,6,"Dan Aykroyd"
466,5,"Donald Sutherland"
466,25,"Sylvester Stallone"
13820,2,"Harry Dean Stanton"
10072,4,"Laurence Fishburne"
11284,17,"Tom Arnold"
4488,7,"Kevin Bacon"
948,14,"Donald Pleasence"
11281,2,"Donald Pleasence"
11357,1,"Donald Pleasence"
11361,1,"Donald Pleasence"
39929,2,"Michael Ironside"
10585,13,"Brad Dourif"
11186,5,"Brad Dourif"
11187,6,"Brad Dourif"
9552,2,"Max von Sydow"
11586,4,"Max von Sydow"
11586,13,"James Earl Jones"
11586,14,"Ned Beatty"
11587,3,"Brad Dourif"
11587,21,"Samuel L. Jackson"
941,14,"Danny Glover"
942,19,"Danny Glover"
942,21,"Joss Ackland"
943,22,"Danny Glover"
927,30,"Dick Miller"
928,22,"Christopher Lee"
928,32,"Dick Miller"
928,40,"Frank Welker"
928,44,"Sylvester Stallone"
9342,3,"Antonio Banderas"
9342,4,"Anthony Hopkins"
60033,15,"Billy Zane"
12101,8,"Charlton Heston"
12101,9,"Edward G. Robinson"
165,15,"Christopher Lloyd"
165,22,"Billy Zane"
196,15,"Christopher Lloyd"
551,5,"Gene Hackman"
551,6,"Ernest Borgnine"
551,9,"Roddy McDowall"
551,22,"Shelley Winters"
17984,6,"Keenan Wynn"
17984,12,"Bess Flowers"
32611,16,"Bess Flowers"
859,13,"John Malkovich"
859,16,"Keanu Reeves"
841,18,"Brad Dourif"
841,31,"Patrick Stewart"
841,33,"Dean Stockwell"
841,34,"Max von Sydow"
11051,1,"Willem Dafoe"
11051,2,"Harvey Keitel"
11051,5,"Harry Dean Stanton"
857,10,"Tom Hanks"
857,11,"Tom Sizemore"
857,37,"Paul Giamatti"
10957,31,"John Hurt"
9570,3,"Robert Forster"
9570,5,"Ernest Borgnine"
9570,43,"Roddy McDowall"
19378,4,"Roddy McDowall"
29228,11,"Frank Welker"
18887,1,"Sean Connery"
24816,11,"Charles Lane"
9994,3,"Vincent Price"
12129,1,"Cloris Leachman"
34774,5,"George Sanders"
34774,25,"Joss Ackland"
9631,14,"Samuel L. Jackson"
9631,21,"Paul Giamatti"
9631,57,"Paul Guilfoyle"
9820,2,"Dennis Quaid"
14013,16,"Ernest Borgnine"
36606,3,"Harvey Keitel"
96196,2,"Tom Wilkinson"
678,18,"Robert Mitchum"
678,20,"Kirk Douglas"
907,21,"Rod Steiger"
47908,5,"John Heard"
42121,1,"Robert Duvall"
2887,31,"Richard Jenkins"
11974,8,"Tom Hanks"
11974,11,"Bruce Dern"
11974,23,"Dick Miller"
793,14,"Dennis Hopper"
793,17,"Dean Stockwell"
793,23,"Brad Dourif"
35144,3,"John Cusack"
9325,4,"George Sanders"
9325,20,"Clint Howard"
10414,2,"Joss Ackland"
10437,1,"Michael Caine"
15300,4,"Robert Duvall"
13380,3,"Harry Dean Stanton"
11335,10,"Robin Williams"
11135,16,"Frank Welker"
14822,1,"Bette Davis"
14822,2,"Christopher Lee"
15969,29,"Frank Welker"
15969,19,"Jeff Bennett"
15969,27,"Jim Cummings"
10249,3,"Alan Arkin"
10249,23,"Clint Howard"
15943,7,"Keenan Wynn"
19762,2,"Keenan Wynn"
2619,1,"Tom Hanks"
65158,8,"Michael Gambon"
41841,5,"Oliver Platt"
97,1,"Jeff Bridges"
2107,24,"Patrick Stewart"
2107,25,"Kevin Pollak"
2107,28,"Woody Harrelson"
6471,14,"M. Emmet Walsh"
9442,18,"Barbara Stanwyck"
9442,19,"Ray Milland"
9442,21,"Burt Lancaster"
9442,22,"Humphrey Bogart"
9442,23,"Cary Grant"
9442,26,"Bette Davis"
9442,29,"Kirk Douglas"
9442,32,"Joan Crawford"
9442,34,"Vincent Price"
13697,3,"Danny Glover"
19158,8,"Brad Dourif"
87,16,"Dan Aykroyd"
123,4,"John Hurt"
9314,1,"John Hurt"
11336,1,"Christopher Walken"
11336,4,"Martin Sheen"
10657,1,"Max von Sydow"
10657,2,"Ed Harris"
11497,1,"Burt Reynolds"
2907,4,"Christopher Lloyd"
8688,1,"Nicolas Cage"
8688,3,"John Heard"
16155,4,"Paul Giamatti"
23954,1,"Burt Lancaster"
23954,2,"Susan Sarandon"
23954,14,"Wallace Shawn"
11814,17,"Robert Downey Jr."
11837,1,"John Hurt"
11837,23,"Joss Ackland"
11704,25,"John Carradine"
4978,22,"Christopher Plummer"
10380,2,"James Stewart"
10380,21,"John Cleese"
15144,3,"John Cusack"
11522,4,"Harry Dean Stanton"
13853,4,"James Remar"
9320,3,"Sean Connery"
9320,13,"Jim Broadbent"
33644,3,"Whoopi Goldberg"
33644,35,"Danny Glover"
14662,9,"Alan Arkin"
36647,5,"Kris Kristofferson"
36647,8,"Udo Kier"
17915,4,"Kris Kristofferson"
4011,4,"Alec Baldwin"
161795,4,"Vanessa Redgrave"
1580,1,"James Stewart"
5854,7,"Bruce Dern"
5780,2,"Paul Newman"
506,5,"Sean Connery"
506,23,"Bruce Dern"
22527,4,"Henry Fonda"
22527,23,"Harry Dean Stanton"
574,4,"James Stewart"
847,20,"Val Kilmer"
847,33,"Kevin Pollak"
117,15,"Sean Connery"
117,18,"Robert De Niro"
14577,9,"Christopher McDonald"
14577,76,"John Goodman"
38621,7,"Joss Ackland"
28047,1,"Ray Liotta"
21734,10,"Irving Bacon"
11462,24,"Cary Grant"
10220,3,"John Turturro"
10220,12,"John Malkovich"
31641,2,"Kevin Bacon"
69848,13,"Stephen Tobolowsky"
22796,6,"Oliver Platt"
22796,16,"David Strathairn"
22256,2,"Donald Sutherland"
21500,9,"John Cusack"
84116,16,"M. Emmet Walsh"
84116,5,"John Cusack"
12626,1,"William Hurt"
12626,60,"John Cusack"
3525,20,"Sigourney Weaver"
3525,21,"Alec Baldwin"
3525,25,"Oliver Platt"
129628,2,"Harry Dean Stanton"
129628,10,"Keith David"
129628,16,"David Strathairn"
2321,3,"Oliver Platt"
2321,4,"Alec Baldwin"
2321,5,"Dean Stockwell"
2028,1,"John Cusack"
91217,18,"Kathy Bates"
10699,1,"Dustin Hoffman"
10699,14,"Stephen Tobolowsky"
10699,15,"Tom Arnold"
10699,16,"Richard Riehle"
11597,1,"Robin Williams"
11597,2,"Michael Gambon"
47947,8,"Harry Dean Stanton"
14347,1,"Michael Caine"
18282,2,"John Cusack"
11082,26,"John Heard"
5971,13,"Robert De Niro"
5971,23,"Wallace Shawn"
5971,21,"John C. Reilly"
11933,2,"Dan Aykroyd"
30815,2,"Bruce Willis"
30815,4,"Harvey Keitel"
881,13,"Kevin Bacon"
881,15,"Kevin Pollak"
4478,16,"Woody Harrelson"
4478,18,"Oliver Platt"
53113,1,"Meryl Streep"
53113,3,"William Hurt"
2109,2,"Jackie Chan"
2109,3,"Tom Wilkinson"
72987,6,"Kris Kristofferson"
193103,3,"Peter Stormare"
8195,1,"Robert De Niro"
8195,4,"Stellan Skarsgård"
8195,5,"Sean Bean"
24016,2,"John Malkovich"
14794,2,"Malcolm McDowell"
3486,17,"Helen Mirren"
1091,18,"Keith David"
10403,4,"Whoopi Goldberg"
10403,20,"Dean Stockwell"
10403,56,"John Cusack"
10403,68,"Jeff Goldblum"
10403,82,"Malcolm McDowell"
10403,86,"Nick Nolte"
10403,91,"Burt Reynolds"
10403,98,"Susan Sarandon"
10403,100,"Rod Steiger"
10403,106,"Bruce Willis"
162,7,"Alan Arkin"
162,9,"Vincent Price"
73351,3,"Harvey Keitel"
73351,5,"Martin Sheen"
8916,13,"Dan Aykroyd"
8916,15,"Danny Glover"
8916,17,"Gene Hackman"
8916,22,"Sylvester Stallone"
8916,24,"Christopher Walken"
8916,35,"Jim Cummings"
28134,3,"Oliver Platt"
28134,4,"Stanley Tucci"
28134,7,"Steve Buscemi"
12159,13,"Robin Williams"
12159,16,"Max von Sydow"
43106,6,"Donald Pleasence"
10156,15,"Cloris Leachman"
10156,22,"Orson Welles"
10156,47,"John Hurt"
3121,22,"Ned Beatty"
3121,33,"Jeff Goldblum"
3121,43,"Keenan Wynn"
9713,10,"Jeff Goldblum"
134368,23,"Paul Guilfoyle"
9821,11,"Harry Dean Stanton"
4437,12,"Helen Mirren"
1890,2,"William Hurt"
1955,10,"Anthony Hopkins"
1955,11,"John Hurt"
39437,2,"Danny Glover"
11932,12,"Brad Dourif"
108316,1010,"Stanley Tucci"
9445,12,"Bruce Davison"
2657,4,"William H. Macy"
20701,3,"Christian Slater"
20701,5,"Steve Buscemi"
20701,11,"Julianne Moore"
20701,8,"James Remar"
9945,8,"James Woods"
46889,4,"Danny DeVito"
9882,11,"Bruce Willis"
10663,2,"Kathy Bates"
10663,20,"Clint Howard"
297,3,"Anthony Hopkins"
5332,2,"Meryl Streep"
5332,7,"Michael Gambon"
11893,1,"Eric Roberts"
11893,37,"Danny Trejo"
32081,3,"Eric Roberts"
32081,10,"M. Emmet Walsh"
10002,3,"Michael Caine"
12560,3,"Jeff Goldblum"
12560,4,"William Hurt"
9798,2,"Gene Hackman"
9798,36,"Tom Sizemore"
9798,63,"Tom Sizemore"
14444,4,"Whoopi Goldberg"
9487,36,"Roddy McDowall"
9466,29,"J.K. Simmons"
2042,9,"Dennis Quaid"
2042,15,"Stellan Skarsgård"
39256,24,"Raymond Burr"
244,25,"James Flavin"
10730,1,"Jeff Bridges"
31947,10,"Jeff Bridges"
8130,32,"John Turturro"
9749,6,"M. Emmet Walsh"
